STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
IHCC Basic	https://purl.ihccglobal.org/GE_acpstar_1	information_entity	Augmented care period start date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diaga_04	information_entity	diaga_04	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q1_right_support	information_entity	Q1-VV	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_birweit_9	information_entity	BIRWEIT_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_kr_q2_walking	information_entity	Q2-KR5	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_critical_care_period_of_care	information_entity	Critical care period of care	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat2_02	information_entity	treat2_02	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_anasdate	information_entity	First antenatal assessment date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_anasdate	information_entity	First antenatal assessment date	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_locclass	information_entity	Location Class	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_birordr_1	information_entity	Birth Order	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_11	information_entity	invest_11	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_11	information_entity	invest_11	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ccapcrel	information_entity	ccapcrel	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_endrp_honos_assessment_within_12mnths	information_entity	ic_rec_endrp_honos_assessment_within_12mnths	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diag_18	information_entity	diag_18	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_latest_gender	information_entity	latest_gender	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_stafftyp	information_entity	Medical staff type seeing patient	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_resladst	information_entity	Local authority district of residence	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_icd9_underlying_cause	information_entity	icd9_underlying_cause	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honos65_rating1_score	information_entity	mhd_honos65_rating1_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_expirydate	information_entity	mhd_expirydate	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpend_2	information_entity	ACPEND_N	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_assessment	information_entity	mhd_assessment	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_rp_wrdst_days_gross	information_entity	ic_rec_rp_wrdst_days_gross	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_11	information_entity	invest2_11	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_11	information_entity	invest2_11	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_morphology_clean	information_entity	morphology_clean	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_aekey_flag	information_entity	AEKEY flag	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_sender	information_entity	CDS sender identity	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpspef_4	information_entity	Augmented care period specialty function code	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_imd04em	information_entity	IMD Employment Deprivation Domain	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_diags_07	information_entity	diags_07	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_critical_care_adult_activity_data	information_entity	Critical care adult activity data	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_tretdur	information_entity	Duration to treatment	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpn_3	information_entity	ACPN_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_8	information_entity	icd9_multiple_cause_code_8	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_imd04ia	information_entity	IMD Income affecting Adults Domain	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honoscarating13_score	information_entity	mhd_honoscarating13_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_mhct_honosrating6_score	information_entity	mhd_mhct_honosrating6_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_09	information_entity	invest_09	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest_09	information_entity	invest_09	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_biresus_5	information_entity	BIRESUS_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_programme_number	information_entity	programme_number	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q1_mobility	information_entity	q1_mobility	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q1_received_date	information_entity	q1_received_date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_03	information_entity	invest2_03	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_03	information_entity	invest2_03	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_duration	information_entity	mhd_duration	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpplan_9	information_entity	ACPPLAN_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_birordr_7	information_entity	BIRORDR_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_dismeth	information_entity	Method of discharge	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_imd04_decile	information_entity	IMD Decile Group	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_hr_q2_score	information_entity	hr_q2_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_date1_to_date2	information_entity	Test Request to Test Request Received	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_intdays_6	information_entity	intdays_6	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_mhct_honosrating8_score	information_entity	mhd_mhct_honosrating8_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honos_honosrating4_score	information_entity	mhd_honos_honosrating4_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_hr_q2_pain	information_entity	Q2-HR1	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_depdays_6	information_entity	depdays_6	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_rp_discharges_net	information_entity	ic_rec_rp_discharges_net	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q2_leisure	information_entity	Q2-VV6	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_birstat_9	information_entity	BIRSTAT_N	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_date2_to_date4	information_entity	Test Request Received to Service (test) Report Issue	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opertn_09	information_entity	opertn_09	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_classpat	information_entity	Patient classification	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_delplac_7	information_entity	delplac_7	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_pcon	information_entity	Westminster parliamentary constituency	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opdate_06	information_entity	opdate_06	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_hr_q2_night_pain	information_entity	Q2-HR3	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_mhct_honosrating11_score	information_entity	mhd_mhct_honosrating11_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpstar_9	information_entity	Augmented care period start date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_proms_serial_no	information_entity	proms_serial_no	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpdqind_9	information_entity	acpdqind_9	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q2_left_rash	information_entity	Q2-VV12	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_fce	information_entity	Finished Consultant Episode	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_rp_discharges_gross	information_entity	ic_rec_rp_discharges_gross	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_resladst_ons	information_entity	Field Name Local authority district of residence (ONS)	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_endrp_eit_flag	information_entity	ic_rec_endrp_eit_flag	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpdisp_1	information_entity	ACPDISP_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_13	information_entity	icd9_multiple_cause_code_13	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_09	information_entity	invest2_09	http://purl.obolibrary.org/obo/GECKO_0000027	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_invest2_09	information_entity	invest2_09	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_rp_dayatt_contacts_att	information_entity	ic_rec_rp_dayatt_contacts_att	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_nhs_occupcode	information_entity	mhd_nhs_occupcode	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_sushrginfo	information_entity	SUS generated HRG for information	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acploc_4	information_entity	ACPLOC_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_apptdate	information_entity	Appointment date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_phq9_q2_score	information_entity	mhd_phq9_q2_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_antedur	information_entity	Antenatal days of stay	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_antedur	information_entity	Antenatal days of stay	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honoscarating3_score	information_entity	mhd_honoscarating3_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_icd9_multiple_cause_code_5	information_entity	icd9_multiple_cause_code_5	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_date_of_birth	information_entity	date_of_birth	http://purl.obolibrary.org/obo/PATO_0000011	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_subdate	information_entity	Submission date	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ic_rec_endrp_cpa_flag	information_entity	ic_rec_endrp_cpa_flag	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_matage	information_entity	Mother‚Äö√Ñôs age at delivery	http://purl.obolibrary.org/obo/PATO_0000011	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_matage	information_entity	Mother‚Äö√Ñôs age at delivery	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_ethraw	information_entity	Ethnic character (audit version)	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_q2_satisfaction	information_entity	q2_satisfaction	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_date_of_registration	information_entity	date_of_registration	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_gpprstha	information_entity	Strategic Health Authority area where patient‚Äö√Ñôs GP was registered	http://purl.obolibrary.org/obo/GECKO_0000073	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpplan_6	information_entity	ACPPLAN_N	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_procode	information_entity	Provider Code	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_opertn_13	information_entity	opertn_13	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_vv_q1_score_complete	information_entity	vv_q1_score_complete	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_did_ethcat	information_entity	Ethnic Category Code	http://purl.obolibrary.org/obo/GECKO_0000061	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat2_04	information_entity	treat2_04	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_gender_current_clean	information_entity	gender_current_clean	http://purl.obolibrary.org/obo/GECKO_0000060	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_drug_group	information_entity	drug_group	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_orgsup_7	information_entity	orgsup_7	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_mhd_honos65_rating6_score	information_entity	mhd_honos65_rating6_score	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_did_date2	information_entity	Diagnostic Test Request Received Date	http://purl.obolibrary.org/obo/STATO_0000093	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_lsoa11	information_entity	Lower Super Output Area	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_acpdisp_7	information_entity	ACPDISP_N	http://purl.obolibrary.org/obo/GECKO_0000006	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GE_treat_08	information_entity	treat_08	http://purl.obolibrary.org/obo/GECKO_0000093	Knocean	2020-09-07 18:36:33
