Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
ELSABRASIL:0001512	2DLVESVOLTEICH-2D Left Ventricular End Systolic Volume (Teichholz) (mean)		2DLVESVOLTEICH-2D Left Ventricular End Systolic Volume (Teichholz) (mean)	circulation and respiration	ecoa_m18		
ELSABRASIL:0001513	2DLVESVOLTEICH-2D Left Ventricular End Systolic Volume (Teichholz) (standard dev		2DLVESVOLTEICH-2D Left Ventricular End Systolic Volume (Teichholz) (standard dev	circulation and respiration	ecoa_s18		
ELSABRASIL:0001514	2DLVESVOLZD-2D Left Ventricular End Systolic Volume (ZDerived) (mean)		2DLVESVOLZD-2D Left Ventricular End Systolic Volume (ZDerived) (mean)	circulation and respiration	ecoa_m19		
ELSABRASIL:0001515	2DLVESVOLZD-2D Left Ventricular End Systolic Volume (ZDerived) (standard deviati		2DLVESVOLZD-2D Left Ventricular End Systolic Volume (ZDerived) (standard deviati	circulation and respiration	ecoa_s19		
ELSABRASIL:0001516	2DLVFS-2D Fractional Shortnening (mean)		2DLVFS-2D Fractional Shortnening (mean)	circulation and respiration	ecoa_m20		
ELSABRASIL:0001517	2DLVFS-2D Fractional Shortnening (standard deviation)		2DLVFS-2D Fractional Shortnening (standard deviation)	circulation and respiration	ecoa_s20		
ELSABRASIL:0001518	2DLVHYPIND-2D Left Ventricle Hypertrophy Index (mean)		2DLVHYPIND-2D Left Ventricle Hypertrophy Index (mean)	circulation and respiration	ecoa_m21		
ELSABRASIL:0001519	2DLVHYPIND-2D Left Ventricle Hypertrophy Index (standard deviation)		2DLVHYPIND-2D Left Ventricle Hypertrophy Index (standard deviation)	circulation and respiration	ecoa_s21		
ELSABRASIL:0001520	2DLVMASS-Left Ventricle Mass by Linear LAX (mean)		2DLVMASS-Left Ventricle Mass by Linear LAX (mean)	circulation and respiration	ecoa_m22		
ELSABRASIL:0001521	2DLVMASS-Left Ventricle Mass by Linear LAX (standard deviation)		2DLVMASS-Left Ventricle Mass by Linear LAX (standard deviation)	circulation and respiration	ecoa_s22		
ELSABRASIL:0001522	2DLVMWFS-2D Left Ventricular Mid Wall Shortening (mean)		2DLVMWFS-2D Left Ventricular Mid Wall Shortening (mean)	circulation and respiration	ecoa_m23		
ELSABRASIL:0001523	2DLVMWFS-2D Left Ventricular Mid Wall Shortening (standard deviation)		2DLVMWFS-2D Left Ventricular Mid Wall Shortening (standard deviation)	circulation and respiration	ecoa_s23		
ELSABRASIL:0001524	2DLVOTSDIAM-LVOT Systolic Diameter (mean)		2DLVOTSDIAM-LVOT Systolic Diameter (mean)	circulation and respiration	ecoa_m24		
ELSABRASIL:0001525	2DLVOTSDIAM-LVOT Systolic Diameter (standard deviation)		2DLVOTSDIAM-LVOT Systolic Diameter (standard deviation)	circulation and respiration	ecoa_s24		
ELSABRASIL:0001526	2DLVPWDTHICK-2D Left Ventricle Posterior Wall Diastolic Thickness (mean)		2DLVPWDTHICK-2D Left Ventricle Posterior Wall Diastolic Thickness (mean)	circulation and respiration	ecoa_m25		
ELSABRASIL:0001527	2DLVPWDTHICK-2D Left Ventricle Posterior Wall Diastolic Thickness (standard devi		2DLVPWDTHICK-2D Left Ventricle Posterior Wall Diastolic Thickness (standard devi	circulation and respiration	ecoa_s25		
ELSABRASIL:0001528	2DLVPWPERTHICK-2D Left Ventricle Posterior Wall % Thicknening (mean)		2DLVPWPERTHICK-2D Left Ventricle Posterior Wall % Thicknening (mean)	circulation and respiration	ecoa_m26		
ELSABRASIL:0001529	2DLVPWPERTHICK-2D Left Ventricle Posterior Wall % Thicknening (standard deviatio		2DLVPWPERTHICK-2D Left Ventricle Posterior Wall % Thicknening (standard deviatio	circulation and respiration	ecoa_s26		
ELSABRASIL:0001530	2DLVRWTHICK-2D Left Ventricle Relative Wall Thickness (mean)		2DLVRWTHICK-2D Left Ventricle Relative Wall Thickness (mean)	circulation and respiration	ecoa_m27		
ELSABRASIL:0001531	2DLVRWTHICK-2D Left Ventricle Relative Wall Thickness (standard deviation)		2DLVRWTHICK-2D Left Ventricle Relative Wall Thickness (standard deviation)	circulation and respiration	ecoa_s27		
ELSABRASIL:0001532	2DLVSTVOLTEICH-2D Left Ventricular Stroke Volume (Teichholz) (mean)		2DLVSTVOLTEICH-2D Left Ventricular Stroke Volume (Teichholz) (mean)	circulation and respiration	ecoa_m28		
ELSABRASIL:0001533	2DLVSTVOLTEICH-2D Left Ventricular Stroke Volume (Teichholz) (standard deviation		2DLVSTVOLTEICH-2D Left Ventricular Stroke Volume (Teichholz) (standard deviation	circulation and respiration	ecoa_s28		
ELSABRASIL:0001534	2DRVDDIAM-Right Ventricular Internal Diastolic Dimension by 2D (mean)		2DRVDDIAM-Right Ventricular Internal Diastolic Dimension by 2D (mean)	circulation and respiration	ecoa_m29		
ELSABRASIL:0001535	2DRVDDIAM-Right Ventricular Internal Diastolic Dimension by 2D (standard deviati		2DRVDDIAM-Right Ventricular Internal Diastolic Dimension by 2D (standard deviati	circulation and respiration	ecoa_s29		
ELSABRASIL:0001536	DPLVOTRR-LVOT R-R (mean)		DPLVOTRR-LVOT R-R (mean)	circulation and respiration	ecoa_m30		
ELSABRASIL:0001537	DPLVOTRR-LVOT R-R (standard deviation)		DPLVOTRR-LVOT R-R (standard deviation)	circulation and respiration	ecoa_s30		
ELSABRASIL:0001538	DPLVSTVOL-Left Ventricular Stroke Volume by Doppler Volume Flow (mean)		DPLVSTVOL-Left Ventricular Stroke Volume by Doppler Volume Flow (mean)	circulation and respiration	ecoa_m31		
ELSABRASIL:0001539	DPLVSTVOL-Left Ventricular Stroke Volume by Doppler Volume Flow (standard deviat		DPLVSTVOL-Left Ventricular Stroke Volume by Doppler Volume Flow (standard deviat	circulation and respiration	ecoa_s31		
ELSABRASIL:0001540	DPLVTMNV-LVOT Systolic (mean) Velocity (mean)		DPLVTMNV-LVOT Systolic (mean) Velocity (mean)	circulation and respiration	ecoa_m32		
ELSABRASIL:0001541	DPLVTMNV-LVOT Systolic (mean) Velocity (standard deviation)		DPLVTMNV-LVOT Systolic (mean) Velocity (standard deviation)	circulation and respiration	ecoa_s32		
ELSABRASIL:0001542	DPLVTMNG-LVOT Systolic (mean) Gradient (mean)		DPLVTMNG-LVOT Systolic (mean) Gradient (mean)	circulation and respiration	ecoa_m33		
ELSABRASIL:0001543	DPLVTMNG-LVOT Systolic (mean) Gradient (standard deviation)		DPLVTMNG-LVOT Systolic (mean) Gradient (standard deviation)	circulation and respiration	ecoa_s33		
ELSABRASIL:0001544	DPLVTPKV-LVOT Systolic Peak Velocity (mean)		DPLVTPKV-LVOT Systolic Peak Velocity (mean)	circulation and respiration	ecoa_m34		
ELSABRASIL:0001545	DPLVTPKV-LVOT Systolic Peak Velocity (standard deviation)		DPLVTPKV-LVOT Systolic Peak Velocity (standard deviation)	circulation and respiration	ecoa_s34		
ELSABRASIL:0001546	DPLVTPKG-LVOT Systolic Peak Instantaneous Gradient (mean)		DPLVTPKG-LVOT Systolic Peak Instantaneous Gradient (mean)	circulation and respiration	ecoa_m35		
ELSABRASIL:0001547	DPLVTPKG-LVOT Systolic Peak Instantaneous Gradient (standard deviation)		DPLVTPKG-LVOT Systolic Peak Instantaneous Gradient (standard deviation)	circulation and respiration	ecoa_s35		
ELSABRASIL:0001548	DPLVTVTI-LVOT Systolic VTI (mean)		DPLVTVTI-LVOT Systolic VTI (mean)	circulation and respiration	ecoa_m36		
ELSABRASIL:0001549	DPLVTVTI-LVOT Systolic VTI (standard deviation)		DPLVTVTI-LVOT Systolic VTI (standard deviation)	circulation and respiration	ecoa_s36		
ELSABRASIL:0001550	DPMVAPEAKVEL-Mitral Valve A-Wave Peak Velocity (mean)		DPMVAPEAKVEL-Mitral Valve A-Wave Peak Velocity (mean)	circulation and respiration	ecoa_m37		
ELSABRASIL:0001551	DPMVAPEAKVEL-Mitral Valve A-Wave Peak Velocity (standard deviation)		DPMVAPEAKVEL-Mitral Valve A-Wave Peak Velocity (standard deviation)	circulation and respiration	ecoa_s37		
ELSABRASIL:0001552	DPMVAPPV-Mitral Valve A Prime Peak Velocity (mean)		DPMVAPPV-Mitral Valve A Prime Peak Velocity (mean)	circulation and respiration	ecoa_m38		
ELSABRASIL:0001553	DPMVAPPV-Mitral Valve A Prime Peak Velocity (standard deviation)		DPMVAPPV-Mitral Valve A Prime Peak Velocity (standard deviation)	circulation and respiration	ecoa_s38		
ELSABRASIL:0001554	DPMVEARATIO-Mitral Valve E to A Ratio (mean)		DPMVEARATIO-Mitral Valve E to A Ratio (mean)	circulation and respiration	ecoa_m39		
ELSABRASIL:0001555	DPMVEARATIO-Mitral Valve E to A Ratio (standard deviation)		DPMVEARATIO-Mitral Valve E to A Ratio (standard deviation)	circulation and respiration	ecoa_s39		
ELSABRASIL:0001556	DPMVEDECSLOPE-Mitral Valve E Deceleration Slope (mean)		DPMVEDECSLOPE-Mitral Valve E Deceleration Slope (mean)	circulation and respiration	ecoa_m40		
ELSABRASIL:0001557	DPMVEDECSLOPE-Mitral Valve E Deceleration Slope (standard deviation)		DPMVEDECSLOPE-Mitral Valve E Deceleration Slope (standard deviation)	circulation and respiration	ecoa_s40		
ELSABRASIL:0001558	DPMVEDECTIME-Mitral Valve E Deceleration Time (mean)		DPMVEDECTIME-Mitral Valve E Deceleration Time (mean)	circulation and respiration	ecoa_m41		
ELSABRASIL:0001559	DPMVEDECTIME-Mitral Valve E Deceleration Time (standard deviation)		DPMVEDECTIME-Mitral Valve E Deceleration Time (standard deviation)	circulation and respiration	ecoa_s41		
ELSABRASIL:0001560	DPMVEEAARATIO-Mitral Valve E to A Ratio (mean)		DPMVEEAARATIO-Mitral Valve E to A Ratio (mean)	circulation and respiration	ecoa_m42		
ELSABRASIL:0001561	DPMVEEAARATIO-Mitral Valve E to A Ratio (standard deviation)		DPMVEEAARATIO-Mitral Valve E to A Ratio (standard deviation)	circulation and respiration	ecoa_s42		
ELSABRASIL:0001562	DPMVEERATIO-Mitral Valve E to E Ratio (mean)		DPMVEERATIO-Mitral Valve E to E Ratio (mean)	circulation and respiration	ecoa_m43		
ELSABRASIL:0001563	DPMVEERATIO-Mitral Valve E to E Ratio (standard deviation)		DPMVEERATIO-Mitral Valve E to E Ratio (standard deviation)	circulation and respiration	ecoa_s43		
ELSABRASIL:0001564	DPMVEPEAKVEL-Mitral Valve E-Wave Peak Velocity (mean)		DPMVEPEAKVEL-Mitral Valve E-Wave Peak Velocity (mean)	circulation and respiration	ecoa_m44		
ELSABRASIL:0001565	DPMVEPEAKVEL-Mitral Valve E-Wave Peak Velocity (standard deviation)		DPMVEPEAKVEL-Mitral Valve E-Wave Peak Velocity (standard deviation)	circulation and respiration	ecoa_s44		
ELSABRASIL:0001566	DPMVEPPV-Mitral Valve E Prime Peak Velocity (mean)		DPMVEPPV-Mitral Valve E Prime Peak Velocity (mean)	circulation and respiration	ecoa_m45		
ELSABRASIL:0001567	DPMVEPPV-Mitral Valve E Prime Peak Velocity me (standard deviation)an		DPMVEPPV-Mitral Valve E Prime Peak Velocity me (standard deviation)an	circulation and respiration	ecoa_s45		
ELSABRASIL:0001568	DPMVRR-Mitral R-R (mean)		DPMVRR-Mitral R-R (mean)	circulation and respiration	ecoa_m46		
ELSABRASIL:0001569	DPMVRR-Mitral R-R (standard deviation)		DPMVRR-Mitral R-R (standard deviation)	circulation and respiration	ecoa_s46		
ELSABRASIL:0001570	MMAOROOTD-Aortic Root Diameter (mean)		MMAOROOTD-Aortic Root Diameter (mean)	circulation and respiration	ecoa_m47		
ELSABRASIL:0001571	MMAOROOTD-Aortic Root Diameter (standard deviation)		MMAOROOTD-Aortic Root Diameter (standard deviation)	circulation and respiration	ecoa_s47		
ELSABRASIL:0001572	MMISDTHICK-MM Interventricular Septum Diastolic Thickness (mean)		MMISDTHICK-MM Interventricular Septum Diastolic Thickness (mean)	circulation and respiration	ecoa_m48		
ELSABRASIL:0001573	MMISDTHICK-MM Interventricular Septum Diastolic Thickness (standard deviation)		MMISDTHICK-MM Interventricular Septum Diastolic Thickness (standard deviation)	circulation and respiration	ecoa_s48		
ELSABRASIL:0001574	MMISLVPWTHICKRAT-MM Interventricular Septum to Posterior Wall Thickness Ratio (m		MMISLVPWTHICKRAT-MM Interventricular Septum to Posterior Wall Thickness Ratio (m	circulation and respiration	ecoa_m49		
ELSABRASIL:0001575	MMISLVPWTHICKRAT-MM Interventricular Septum to Posterior Wall Thickness Ratio (s		MMISLVPWTHICKRAT-MM Interventricular Septum to Posterior Wall Thickness Ratio (s	circulation and respiration	ecoa_s49		
ELSABRASIL:0001576	MMISPERTHICK-MM Interventricular Septum % Thickening (mean)		MMISPERTHICK-MM Interventricular Septum % Thickening (mean)	circulation and respiration	ecoa_m50		
ELSABRASIL:0001577	MMISPERTHICK-MM Interventricular Septum % Thickening (standard deviation)		MMISPERTHICK-MM Interventricular Septum % Thickening (standard deviation)	circulation and respiration	ecoa_s50		
ELSABRASIL:0001578	MMISSTHICK-MM Interventricular Septum Systolic Thickness (mean)		MMISSTHICK-MM Interventricular Septum Systolic Thickness (mean)	circulation and respiration	ecoa_m51		
ELSABRASIL:0001579	MMISSTHICK-MM Interventricular Septum Systolic Thickness (standard deviation)		MMISSTHICK-MM Interventricular Septum Systolic Thickness (standard deviation)	circulation and respiration	ecoa_s51		
ELSABRASIL:0001580	MMLAAORATIO-Left Atrium to Aortic Root Ratio by M-Mode (mean)		MMLAAORATIO-Left Atrium to Aortic Root Ratio by M-Mode (mean)	circulation and respiration	ecoa_m52		
ELSABRASIL:0001581	MMLAAORATIO-Left Atrium to Aortic Root Ratio by M-Mode (standard deviation)		MMLAAORATIO-Left Atrium to Aortic Root Ratio by M-Mode (standard deviation)	circulation and respiration	ecoa_s52		
ELSABRASIL:0001582	MMLADIAM-Left Atrium Antero-Posterior Systolic Dimension by M-Mode (mean)		MMLADIAM-Left Atrium Antero-Posterior Systolic Dimension by M-Mode (mean)	circulation and respiration	ecoa_m53		
ELSABRASIL:0001583	MMLADIAM-Left Atrium Antero-Posterior Systolic Dimension by M-Mode (standard dev		MMLADIAM-Left Atrium Antero-Posterior Systolic Dimension by M-Mode (standard dev	circulation and respiration	ecoa_s53		
ELSABRASIL:0001584	MMLVEDDIAM-MM Internal End Diastolic Dimension (mean)		MMLVEDDIAM-MM Internal End Diastolic Dimension (mean)	circulation and respiration	ecoa_m54		
ELSABRASIL:0001585	MMLVEDDIAM-MM Internal End Diastolic Dimension (standard deviation)		MMLVEDDIAM-MM Internal End Diastolic Dimension (standard deviation)	circulation and respiration	ecoa_s54		
ELSABRASIL:0001586	MMLVEDVOLTEICH-MM Left Ventricular End Diastolic Volume (Teichholz) (mean)		MMLVEDVOLTEICH-MM Left Ventricular End Diastolic Volume (Teichholz) (mean)	circulation and respiration	ecoa_m55		
ELSABRASIL:0001587	MMLVEDVOLTEICH-MM Left Ventricular End Diastolic Volume (Teichholz) (standard de		MMLVEDVOLTEICH-MM Left Ventricular End Diastolic Volume (Teichholz) (standard de	circulation and respiration	ecoa_s55		
ELSABRASIL:0001588	MMLVEDVOLZD-MM Left Ventricular End Diastolic Volume (ZDerived) (mean)		MMLVEDVOLZD-MM Left Ventricular End Diastolic Volume (ZDerived) (mean)	circulation and respiration	ecoa_m56		
ELSABRASIL:0001589	MMLVEDVOLZD-MM Left Ventricular End Diastolic Volume (ZDerived) (standard deviat		MMLVEDVOLZD-MM Left Ventricular End Diastolic Volume (ZDerived) (standard deviat	circulation and respiration	ecoa_s56		
ELSABRASIL:0001590	MMLVEFTEICH-MM Left Ventricular EF (Teichholz) (mean)		MMLVEFTEICH-MM Left Ventricular EF (Teichholz) (mean)	circulation and respiration	ecoa_m57		
ELSABRASIL:0001591	MMLVEFTEICH-MM Left Ventricular EF (Teichholz) (standard deviation)		MMLVEFTEICH-MM Left Ventricular EF (Teichholz) (standard deviation)	circulation and respiration	ecoa_s57		
ELSABRASIL:0001592	MMLVEFZD-MM Left Ventricular EF (ZDerived) (mean)		MMLVEFZD-MM Left Ventricular EF (ZDerived) (mean)	circulation and respiration	ecoa_m58		
ELSABRASIL:0001593	MMLVEFZD-MM Left Ventricular EF (ZDerived) (standard deviation)		MMLVEFZD-MM Left Ventricular EF (ZDerived) (standard deviation)	circulation and respiration	ecoa_s58		
ELSABRASIL:0001594	MMLVESDIAM-MM Internal Systolic Dimension (mean)		MMLVESDIAM-MM Internal Systolic Dimension (mean)	circulation and respiration	ecoa_m59		
ELSABRASIL:0001595	MMLVESDIAM-MM Internal Systolic Dimension (standard deviation)		MMLVESDIAM-MM Internal Systolic Dimension (standard deviation)	circulation and respiration	ecoa_s59		
ELSABRASIL:0001596	MMLVESVOLTEICH-MM Left Ventricular End Systolic Volume (Teichholz) (mean)		MMLVESVOLTEICH-MM Left Ventricular End Systolic Volume (Teichholz) (mean)	circulation and respiration	ecoa_m60		
ELSABRASIL:0001597	MMLVESVOLTEICH-MM Left Ventricular End Systolic Volume (Teichholz) (standard dev		MMLVESVOLTEICH-MM Left Ventricular End Systolic Volume (Teichholz) (standard dev	circulation and respiration	ecoa_s60		
ELSABRASIL:0001598	MMLVESVOLZD-MM Left Ventricular End Systolic Volume (ZDerived) (mean)		MMLVESVOLZD-MM Left Ventricular End Systolic Volume (ZDerived) (mean)	circulation and respiration	ecoa_m61		
ELSABRASIL:0001599	MMLVESVOLZD-MM Left Ventricular End Systolic Volume (ZDerived) (standard deviati		MMLVESVOLZD-MM Left Ventricular End Systolic Volume (ZDerived) (standard deviati	circulation and respiration	ecoa_s61		
ELSABRASIL:0001600	MMLVFS-MM Fractional Shortnening (mean)		MMLVFS-MM Fractional Shortnening (mean)	circulation and respiration	ecoa_m62		
ELSABRASIL:0001601	MMLVFS-MM Fractional Shortnening (standard deviation)		MMLVFS-MM Fractional Shortnening (standard deviation)	circulation and respiration	ecoa_s62		
ELSABRASIL:0001602	MMLVHYPIND-MM Left Ventricle Hypertrophy Index (mean)		MMLVHYPIND-MM Left Ventricle Hypertrophy Index (mean)	circulation and respiration	ecoa_m63		
ELSABRASIL:0001603	MMLVHYPIND-MM Left Ventricle Hypertrophy Index (standard deviation)		MMLVHYPIND-MM Left Ventricle Hypertrophy Index (standard deviation)	circulation and respiration	ecoa_s63		
ELSABRASIL:0001604	MMLVMASS-MM Left Ventricle Mass (mean)		MMLVMASS-MM Left Ventricle Mass (mean)	circulation and respiration	ecoa_m64		
ELSABRASIL:0001605	MMLVMASS-MM Left Ventricle Mass (standard deviation)		MMLVMASS-MM Left Ventricle Mass (standard deviation)	circulation and respiration	ecoa_s64		
ELSABRASIL:0001606	MMLVMWFS-MM Left Ventricular Mid Wall Shortening (mean)		MMLVMWFS-MM Left Ventricular Mid Wall Shortening (mean)	circulation and respiration	ecoa_m65		
ELSABRASIL:0001607	MMLVMWFS-MM Left Ventricular Mid Wall Shortening (standard deviation)		MMLVMWFS-MM Left Ventricular Mid Wall Shortening (standard deviation)	circulation and respiration	ecoa_s65		
ELSABRASIL:0001608	MMLVPWDTHICK-MM Left Ventricle Posterior Wall Diastolic Thickness (mean)		MMLVPWDTHICK-MM Left Ventricle Posterior Wall Diastolic Thickness (mean)	circulation and respiration	ecoa_m66		
ELSABRASIL:0001609	MMLVPWDTHICK-MM Left Ventricle Posterior Wall Diastolic Thickness (standard devi		MMLVPWDTHICK-MM Left Ventricle Posterior Wall Diastolic Thickness (standard devi	circulation and respiration	ecoa_s66		
ELSABRASIL:0001610	MMLVPWPERTHICK-MM Left Ventricle Posterior Wall % Thicknening (mean)		MMLVPWPERTHICK-MM Left Ventricle Posterior Wall % Thicknening (mean)	circulation and respiration	ecoa_m67		
ELSABRASIL:0001611	MMLVPWPERTHICK-MM Left Ventricle Posterior Wall % Thicknening (standard deviatio		MMLVPWPERTHICK-MM Left Ventricle Posterior Wall % Thicknening (standard deviatio	circulation and respiration	ecoa_s67		
